Nombre de génération, Nombre d'étapes, x, y, z, seuil
6274,353,-7237,20427,2165,15265
6275,47,7492,8929,11602,27806
6276,11,3185,5278,4163,12530
6277,30,7648,10107,11939,29434
6278,138,-187,5799,9594,15175
6279,163,7891,8086,697,16564
6280,37,2200,4081,1920,8136
6281,41,8737,10130,3512,22359
6282,664,1609,-7679,11105,5033
6283,39,1486,2045,3717,7211
6284,183,4837,-7148,11365,8966
6285,209,-2622,-132,6778,4006
6286,32,13255,9440,2230,24692
6288,15,6891,4505,10778,22138
6289,14,2836,1114,10082,13994
6290,482,3858,-1407,3783,6179
6291,23,3924,10082,5837,19714
6292,210,20926,4436,4081,29361
6293,271,3142,14155,-1259,15960
6294,200,6275,5890,11185,23123
6295,142,6115,4981,3179,14162
6296,24,11563,4083,11944,27536
6297,109,-824,-350,10119,8892
6298,234,6110,13537,4221,23737
6299,158,12715,9828,-6199,16295
6300,106,5943,1947,711,8551
6301,36,8561,11428,8023,27979
6302,12,3004,3936,6667,13574
6303,8,3344,8740,7563,19544
6304,11,9702,624,9641,19877
6305,24,9442,9662,4893,23972
6306,96,5742,8373,1110,15155
6307,9,10233,10299,1384,21910
6308,40,5298,6343,7548,19062
6309,204,-8198,5900,6774,4435
6310,3,552,8358,6987,15850
6311,87,7923,-2000,5287,11202
6312,39,9086,5751,9202,23991
6313,20,8673,2964,1714,13342
6314,4,4129,9108,6113,19169
6315,193,877,19858,2471,23002
6316,20,9782,4196,10413,24321
6317,7,3949,3396,10584,17848
6318,22,2816,5033,3555,11353
6319,46,7926,8924,11072,27773
6320,500,-17807,10295,18551,10970
6321,6,7150,1504,1010,9624
6322,986,27587,17328,-41449,3453
6323,160,2895,10544,-572,12795
6324,0,7052,7012,8299,22208
6325,11,7170,3092,1268,11466
6326,20,8789,10265,7458,26475
6327,20,5127,1718,10139,16883
6328,155,-597,9116,2585,11101
6330,7,4021,9706,4151,17768
6331,504,-2688,9146,1253,7710
6332,23,2536,11281,2962,16619
6333,59,9362,5436,13387,28123
6334,185,1296,4790,2531,8575
6335,31,4263,8111,10636,22895
6336,103,3685,3351,7017,13942
6337,508,15217,-8951,560,6790
6338,197,4451,14456,9998,28758
6339,214,-5337,365,13766,8759
6340,25,9405,4686,3458,17457
6341,51,6904,10857,9556,27214
6342,127,1413,4812,6459,12655
6343,321,-4802,19023,11323,25458
6344,227,-1077,2447,5929,7244
6345,26,5498,7706,8168,21317
6347,149,-266,5837,6182,11669
6348,83,1106,534,5852,7462
6350,1,7397,7873,7151,22281
6351,312,14264,-12629,6891,8450
6352,31,11576,9970,7326,28741
6353,89,7729,11493,5273,24364
6354,100,5742,-4190,6725,8235
6355,31,12776,2839,9820,25337
6356,4,7178,9140,2410,18724
6357,237,4138,7840,7832,19753
6358,53,5559,14872,8096,28464
6359,134,3094,3811,12821,19550
6360,30,4219,9302,7758,21221
6362,150,4679,-7365,8372,5639
6363,7,9121,2506,4103,15673
6364,51,6723,6265,6024,18864
6365,67,3543,5179,2783,11416
6366,28,6835,5276,6559,18631
6367,290,13582,2675,10135,26166
6368,18,7830,11401,7861,26826
6369,322,5996,13578,3627,23150
6370,103,-3812,6073,4938,7134
6371,126,220,6928,6387,13521
6372,201,4241,10288,10806,25327
6373,90,5577,3875,4650,14084
6374,362,1280,-11530,18468,8207
6375,72,8812,7497,1476,17616
6376,42,6466,6002,11798,24124
6377,37,6491,939,-931,6439
6378,108,-4156,2542,6197,4582
6379,305,9215,15903,4469,29509
6380,131,-1867,5915,3831,7844
6381,189,6460,7977,12402,26760
6382,163,-873,4570,7340,10951
6383,38,-3630,3636,8463,8411
6384,221,20964,-2003,2468,21228
6385,191,3611,8798,13572,25871
6386,355,692,-3197,13740,11217
6387,130,6410,185,1918,8456
6388,46,10089,10406,9604,29956
6389,119,5191,-4229,2633,3570
6390,184,-2501,11569,5038,13999
6391,39,9130,10819,2757,22635
6392,133,6489,7390,1080,14824
6393,36,327,1650,4133,6050
6394,19,1918,9894,2261,14052
6395,28,6283,6374,12644,25253
6396,57,10016,13550,6235,29618
6397,137,2921,3724,-786,5833
6398,299,-426,11989,11952,23449
6399,1063,-18252,12139,34195,27994
6400,9,5419,6834,7437,19582
6401,147,6634,-3721,9804,12611
6402,31,4784,9195,9402,23365
6403,7,8647,1826,7954,18269
6404,53,918,7286,1993,10118
6405,36,6186,9693,14389,29988
6406,143,3140,12507,-3694,11872
6407,178,-340,1965,13569,15104
6408,140,8831,2907,771,12485
6410,259,5843,-1682,11764,15815
6411,127,9134,6637,2701,18466
6412,138,8619,4755,429,13741
6413,245,-3131,10408,1108,8309
6414,324,-1227,3354,4969,7033
6415,17,4429,4657,11198,20112
6416,89,9995,5897,4791,20511
6417,10,1240,3147,1356,5697
6418,191,5439,12751,9623,27548
6419,552,3180,9427,9409,21925
6420,37,5278,14006,7942,27170
6421,19,6943,5862,4787,17588
6422,31,2952,4572,4141,11609
6423,1353,8810,-39807,36782,5741
6424,28,8124,7208,2561,17809
6425,25,8304,4862,9307,22371
6426,20,6401,10568,5856,22742
6427,46,11180,7256,9381,27575
6428,31,7072,8040,5434,20397
6429,1210,-30821,5131,31546,5851
6430,141,2875,3737,6981,13539
6431,314,-6038,3769,7229,4936
6432,73,-559,8146,2591,10166
6433,12,4078,2102,3204,9382
6434,54,6864,9963,12453,29030
6435,20,7852,7958,3455,19262
6437,22,5146,3071,10341,18552
6438,39,6788,12164,9435,28245
6440,290,8265,11419,-3163,16371
6441,43,2262,3238,5213,10632
6442,148,8347,3528,6961,18831
6443,105,5797,1694,11146,18483
6444,52,8000,9334,12516,29840
6445,86,3492,12443,6277,22098
6446,430,4698,8972,7214,20765
6447,179,7237,12111,2779,21985
6448,651,-7231,32147,-6382,18390
6450,30,8733,4597,4603,17922
6451,12,2700,3572,5054,11222
6452,40,8212,9834,7705,25694
6453,52,6223,12123,6964,25247
6454,46,9098,14182,4240,27425
6455,214,-5463,8025,13517,16007
6457,29,9128,4814,6992,20776
6458,17,3953,7877,10540,22284
6461,42,9186,7924,10079,27090
6462,112,2541,2921,2493,7907
6463,28,3870,6664,8823,19308
6464,829,-36756,24871,15042,3133
6465,199,580,4202,2072,6829
6466,143,4504,-1798,10837,13530
6467,37,8024,12532,6457,26946
6468,74,3633,2123,2491,8171
6469,17,9595,1455,7104,18022
6471,51,6282,18121,5329,29518
6472,695,9942,-11678,6964,5201
6473,36,8968,6144,6899,21920
6474,42,10412,7791,5282,23348
6475,254,6736,15378,1644,23661
6476,29,10568,3551,9443,23355
6477,44,10618,6518,9687,26633
6478,117,10924,6868,-1852,15784
6479,43,11700,14659,3722,29787
6480,325,-3782,-4554,18764,10402
6481,27,336,2843,1470,4609
6482,121,4447,6023,114,10534
6483,90,8254,78,3203,11458
6484,42,8521,5020,14612,28141
6485,74,10070,-2784,4034,11215
6486,72,4829,8454,-1854,11418
6487,340,10576,7084,10158,27763
6489,160,6119,3897,7020,16872
6490,106,7570,-3342,4531,8718
6491,175,-1273,15074,-3395,10324
6492,183,8930,7193,4796,20745
6493,9,6418,1775,10028,18117
6494,4,564,717,6473,7731
6495,164,-734,4639,706,4585
6496,293,2256,-4530,9211,6880
6498,31,4537,7438,4967,16928
6499,355,24624,7574,-9260,22912
6500,27,4902,7958,10522,23225
6501,262,18707,11259,-4546,25375
6502,134,10310,3300,6025,19465
6503,35,5829,5232,9148,20106
6504,45,8400,10746,6519,25601
6505,32,13383,12227,3119,28630
6506,26,7294,4516,6270,17926
6508,349,26688,-1896,3362,28135
6510,260,13594,7542,4680,25708
6511,26,7824,4451,2283,14542
6512,137,6340,9560,-1054,14751
6513,75,2871,6419,3568,12772
6514,463,-18021,15628,12205,9794
6515,30,10470,9723,8361,28431
6516,31,11415,6818,2864,20994
6517,58,658,-873,5937,5704
6518,155,10384,5755,-1285,14824
6519,223,3309,10540,2747,16433
6520,121,-123,8559,1552,9908
6521,250,7263,5801,-4681,8374
6522,32,12205,10798,2819,25608
6523,129,2581,2420,7905,12880
6524,6,9896,4868,9274,24031
6525,85,9455,2424,5724,17453
6526,47,8630,7714,11475,27549
6527,79,8101,4324,-1136,11254
6528,383,3803,6215,-6078,3936
6529,159,3148,2678,6299,12071
6530,339,24671,682,3229,28301
6531,86,8736,6175,-2326,12572
6532,127,525,3023,4465,7934
6533,253,9318,-2053,6368,13616
6534,160,1680,6538,-379,7804
6535,6,1664,10010,5387,17049
6536,1212,68973,-27643,-37908,3391
6537,372,14241,1873,13560,29593
6538,118,1639,11468,-2006,11077
6540,40,10953,5244,9960,26007
6541,17,1812,10880,3319,15910
6542,25,8947,5707,9648,24246
6543,114,796,4904,8172,13833
6544,318,13347,12414,-166,25571
6545,331,938,4633,4244,9751
6546,485,18880,18144,-9570,27366
6547,138,1391,3904,5894,11106
6548,97,1799,2603,4676,9033
6549,48,4664,12454,12708,29657
6550,144,7905,6905,2031,16697
6552,613,6738,-4340,1283,3663
6553,238,10098,4814,12819,27649
6554,701,-10764,21453,-7362,3321
6555,746,15245,-10286,773,5712
6556,141,-2290,9558,9041,16285
6557,29,4313,9661,8796,22552
6558,38,10418,9576,8886,28692
6559,63,4018,5530,3786,13234
6560,12,6306,2102,9450,17741
6561,25,6760,8618,10125,25269
6562,114,5498,11096,2201,18745
6564,96,9528,3042,3761,16181
6565,123,2519,-202,8500,10803
6566,587,15724,-10300,20610,25974
6567,328,15125,15809,-4368,26407
6568,104,-1292,5058,8973,12670
6569,2,3655,7705,7502,18827
6570,185,4713,4825,7735,17194
6571,41,13176,7053,9203,29283
6572,44,4358,13636,10222,28038
6573,132,7926,5050,4692,17648
6574,468,-13211,9543,10740,7026
6575,527,13199,-3968,-3641,5544
6576,131,2411,10662,1724,14734
6577,22,1146,8588,1640,11339
6578,38,4215,12705,8407,25147
6579,304,9687,11478,8224,29208
6580,136,6855,9665,2876,19381
6581,39,5381,11721,6952,23991
6582,211,12309,15428,-5490,22110
6583,4186,-119732,75018,50111,5351
6584,123,2232,7460,2708,12388
6585,1421,-20816,4600,21140,4879
6586,115,412,-3455,10470,7406
6587,188,7838,319,4242,12371
6588,225,3884,2191,-711,5333
6589,234,-2277,6507,615,4799
6590,37,4933,8672,7960,21404
6591,118,7269,7459,2300,17005
6592,26,3556,5765,3637,12937
6593,598,-7580,-11674,26825,7504
6594,86,10710,5602,6476,22631
6595,9,4109,5085,7232,16377
6596,116,7721,1695,5641,15003
6597,114,3437,6889,1508,11805
6598,1288,13390,8890,-14743,7469
6599,154,9347,6970,1426,17714
6600,37,11902,6582,3326,21737
6601,222,6307,5135,10617,21911
6602,32,12147,6875,8517,27421
6603,138,9846,4157,6611,20475
6604,117,2281,1210,9188,12566
6605,86,3195,275,1398,4865
6606,105,8788,7663,2681,19029
6607,21,2151,6941,7577,16591
6608,20,3546,9806,2557,15794
6609,73,2516,8912,4188,15478
6610,41,13325,7340,7871,28373
6611,18,4966,3525,7717,16053
6612,1434,-32999,77355,-36374,7945
6613,836,45827,-21156,-19328,5338
6614,19,3337,9557,8241,21083
6615,729,-15959,13380,5634,3027
6616,2,3249,4929,7493,15609
6617,178,4956,8059,8402,21276
6618,731,16312,7743,2716,26584
6620,142,4026,5803,6255,16029
6621,52,8243,5670,6100,19861
6622,539,-9381,-2830,22113,9890
6623,151,1703,7392,455,9498
6624,134,-4405,12468,2877,10878
6625,19,5712,8951,7756,22229
6626,261,3427,-184,6442,9631
6627,217,11102,2974,-9343,4713
6629,14,6540,3648,5064,15123
6630,97,14046,-1423,1676,14186
6631,182,-2853,6217,8266,11533
6632,2,8715,4809,4206,17610
6633,29,10642,10133,7849,28388
6634,533,16530,2761,-13962,5328
6635,31,6448,10551,6951,23739
6636,95,4635,8351,1511,14393
6637,306,-167,2909,10890,13546
6638,34,5994,6543,9589,22022
6639,33,3139,5145,6581,14802
6640,13,4089,2150,3770,9972
6641,7,6666,4358,2114,13069
6642,46,7126,12154,10788,29795
6643,428,7003,27769,-12574,22125
6644,35,8392,8389,8828,25441
6645,134,-5220,3801,12616,11132
6646,138,-2247,1376,9899,8978
6647,43,11778,7890,9681,29110
6648,41,12597,7136,7205,26846
6649,11,7537,7401,9969,24665
6650,44,9037,12769,7336,28944
6652,192,3260,-6795,9218,5641
6653,31,9524,7895,3300,20584
6654,25,2970,7966,7948,18713
6655,335,10258,-7185,6494,9542
6656,56,11026,6133,10038,27056
6657,107,2752,8493,1629,12869
6658,41,6786,10021,12276,29019
6659,104,3118,974,4485,8541
6660,141,2923,9836,237,12973
6661,33,11754,6422,10221,28289
6662,439,18645,-7301,10536,21808
6663,41,1628,1222,6238,9006
6664,175,-4921,2090,11884,9037
6665,39,3735,14212,8076,25797
6666,1980,52401,-46499,-1611,4282
6667,106,4619,5428,4027,13950
6668,202,19656,8617,506,28557
6669,34,4835,11042,4718,20485
6670,427,-3979,9707,2254,7913
6671,55,5032,12020,10557,27445
6672,164,1778,4889,6967,13620
6673,169,4974,149,3039,8117
6674,4,2739,2647,3008,8340
6675,161,6542,449,11348,18290
6676,554,-10522,27984,4565,21911
6677,12,3829,3973,6015,13710
6678,1170,25435,15212,-32017,8615
6679,311,-1497,13096,13509,24873
6680,145,2407,8992,5396,16726
6681,204,8845,12972,6506,28093
6684,166,-2928,2913,6473,6449
6686,59,-29,5065,3916,8864
6687,22,7787,10906,10110,28662
6688,35,10275,7347,10722,28257
6689,1,1711,4811,1506,7973
6690,109,5669,8353,6698,20542
6691,112,250,8544,10784,19388
6692,38,11158,7329,8619,26995
6693,20,4085,3554,9906,17385
6694,48,7177,6650,10246,23898
6695,481,19352,-17672,12624,14239
6696,1270,38025,33563,-62338,9244
6697,228,-902,4955,7467,11454
6698,20,5965,6354,5737,17970
6699,72,2641,4606,6507,13711
6700,417,7106,-13598,13704,7204
6701,176,-3936,7405,6286,9686
6702,178,-4623,1728,18575,15664
6703,46,8886,11677,6014,26563
6705,202,6999,15028,-256,21722
6706,63,4451,5183,2975,12602
6707,203,-246,15607,8826,24054
6708,48,13244,8036,8405,29463
6709,25,7449,2767,10421,20488
6710,5,8954,2563,9832,21300
6711,51,11352,7662,9309,28236
6712,69,-2371,3155,6093,6849
6713,94,2799,6804,4860,14458
6714,32,2491,8312,5137,15796
6715,44,9193,6927,11057,27052
6716,92,1117,5393,-111,6347
6717,103,3839,11378,3030,18209
6718,51,11750,5615,6123,23392
6719,36,10630,5665,8985,25124
6720,148,12223,6060,1277,19393
6721,13,10274,7319,8503,25945
6722,76,-1037,5755,3181,7867
6724,26,10099,8325,4226,22535
6725,33,9959,10186,9980,29857
6726,14,6608,5183,1279,13043
6727,0,8303,1965,9573,19703
6728,33,9753,6145,12236,27944
6729,31,7728,12974,5411,26101
6730,137,8618,1768,10709,21043
6731,215,3897,-438,15162,18492
6732,305,2319,16549,5120,23892
6733,1193,45578,-38990,-406,6162
6734,145,8908,-7359,13141,14663
6735,187,11092,16,5805,16788
6736,266,5293,3367,1344,9919
6738,393,17690,-3654,-9834,4193
6739,140,6644,9299,-308,15624
6740,619,25595,18889,-16528,27946
6741,2127,-2553,17290,-10092,4628
6742,6,8552,710,10523,19710
6743,79,616,3765,7910,12186
6744,192,13171,6715,6171,25988
6745,123,8086,4609,-437,12217
6746,6,3210,884,4061,8099
6747,23,5037,3383,10941,19341
6748,21,10536,9027,1936,21295
6749,19,8976,8872,7475,25273
6750,24,1671,7001,6450,15007
6751,172,-62,7786,7923,15522
6752,209,15002,1236,2789,19017
6753,17,3811,5721,2392,11875
6754,165,1963,3560,4473,9979
6755,203,1513,16144,-3330,14280
6756,21,9438,11171,3964,24336
6757,29,5554,9563,4708,19697
6758,40,10459,7611,5677,23614
6759,233,5317,5864,7648,18788
6760,203,5831,2074,11097,18919
6761,326,7548,-4146,23456,26819
6762,33,9117,8436,11223,28499
6764,24,6345,3719,4725,14651
6765,227,7014,-382,3744,10354
6766,39,5518,4119,-784,8818
6767,56,1548,1378,825,3742
6768,2714,-77077,2177,81570,6610
6769,18,6200,7952,4053,18108
6770,49,6998,11006,9289,27029
6771,64,1493,3531,5288,10228
6772,23,9432,4814,5054,19194
6773,260,258,14616,5528,20307
6775,74,6238,-687,10588,16044
6776,117,2750,7643,4281,14643
6777,365,8998,6962,-10775,5164
6778,158,4783,-2592,6795,8979
6779,306,3470,9565,-4679,8329
6780,24,9302,1854,3554,14597
6781,12,2861,7248,10035,20116
6782,147,6752,5080,4174,15952
6783,409,13933,-3814,19007,28874
6784,38,7187,8257,6904,22197
6785,0,633,4109,1051,5747
6786,31,3379,9600,10875,23817
6787,78,5500,7730,4385,17564
6788,26,11816,3826,9603,25046
6789,170,765,3416,8941,13096
6790,28,4013,10076,9726,23671
6791,520,5098,6889,7088,19056
6792,175,3151,1590,8722,13399
6793,295,15068,7472,-1409,20972
6794,154,7269,9602,-440,16331
6795,24,2300,10575,4779,17586
6796,23,4228,5501,7816,17447
6797,119,2379,3385,6389,12150
6798,169,8753,8,1076,9754
6799,35,3996,9204,4760,17872
6800,23,11066,1708,11047,23654
6801,69,4912,-2031,6960,9803
6802,43,10236,6116,10919,27153
6803,69,7650,1969,-1979,7617
6804,327,3177,14437,8245,25738
6805,30,3825,3385,5902,13080
6806,312,2646,7428,-639,9410
6807,218,6265,5065,14814,25978
6808,166,4817,12554,3205,20496
6809,41,7940,6799,5866,20434
6810,27,8868,9209,7358,25378
6811,21,2555,4235,8316,15012
6812,32,3386,2724,-1143,4918
6813,467,-1722,-2634,9217,4854
6815,294,21631,4035,3504,28974
6816,153,-1015,9438,8593,16942
6817,96,5264,9172,3840,18214
6818,28,4481,12980,9690,27127
6819,43,8817,7307,4174,20159
6820,21,6053,9393,12219,27422
6821,34,4901,12205,8251,25168
6822,1309,12088,471,-5083,7464
6823,204,7895,11100,7153,25963
6824,562,10044,-8108,8204,10044
6825,150,-2811,6479,2933,6571
6826,115,7302,1209,6377,14823
6827,19,5801,8878,7621,22215
6828,139,8653,2724,5512,16738
6829,92,2360,6204,2430,10955
6830,570,15480,-4557,-6459,4426
6831,173,8623,-489,9627,17618
6832,440,3380,-2946,13441,13787
6833,114,198,12047,1341,13536
6834,86,3289,7487,-2507,8261
6835,55,6350,12114,8672,26995
6836,23,8839,8468,3696,20919
6837,9,7832,7003,323,15141
6838,166,9323,9455,-3079,15545
6839,131,8796,7348,-3278,12856
6840,23,9194,8350,3931,21337
6841,12,6456,5437,2927,14789
6842,5,9816,9888,1747,21317
6843,15,10745,7182,7323,25090
6844,193,6743,-2409,4495,8750
6845,32,6584,9168,7199,22901
6846,36,4065,8405,10796,23127
6847,47,14529,7711,4689,26780
6848,14,3334,6162,9456,18777
6850,73,5442,1656,-3200,3880
6851,336,1634,5136,21570,28255
6852,287,15816,5558,-1907,19399
6853,5,9983,7203,9240,26346
6854,205,6929,4001,12430,23200
6855,435,4342,-15521,24313,13036
6856,32,4576,3024,11444,19023
6857,67,5153,4526,12066,21552
6858,253,926,10863,13038,24781
6859,417,3049,8514,-1251,10272
6860,29,6480,7355,5214,18989
6861,159,6156,2591,11850,20534
6862,12,6658,3103,498,10215
6864,287,6122,6234,14191,26540
6865,73,-628,7647,698,7665
6866,39,6052,11276,6608,23889
6868,0,4176,9612,5803,19431
6869,82,4327,1933,7425,13639
6870,27,8245,4853,4659,17623
6871,27,9074,6191,5575,20735
6872,52,13235,7222,7077,27353
6874,128,-76,2850,6142,8913
6875,34,7388,6215,12163,25726
6876,154,7030,-1789,1561,6800
6877,39,5031,6101,-2179,8924
6878,35,7719,12611,6330,26557
6879,62,3163,5052,2519,10701
6880,34,8966,2471,6354,17618
6881,316,-8182,9023,11953,12747
6882,204,9759,6096,4889,20568
6883,22,8986,8927,3172,20961
6886,35,4601,3274,4435,12217
6887,153,-5307,10075,7228,11984
6888,304,998,14541,8595,23904
6889,423,8260,-7380,11016,11835
6890,1010,5260,-6539,8222,6912
6891,22,6286,6179,6764,19174
6892,160,10370,3533,6745,20632
6893,12,8459,5371,1229,15029
6894,140,307,12523,2890,15704
6895,31,4536,12963,10125,27501
6896,105,4054,6651,5696,16318
6897,17,5397,1243,8185,14821
6898,3,8643,966,3762,13352
6900,32,10619,5544,7970,24045
6901,5,5436,850,5363,11603
6902,332,2262,-10417,18753,10499
6903,310,4184,14070,-4605,13573
6904,9,7208,5153,1055,13405
6905,178,10293,411,11805,22475
6906,600,-9647,-1682,14960,3604
6907,97,8298,824,4705,13706
6908,3,9555,337,9683,19564
6909,35,6878,1156,-842,7161
6910,18,3332,9104,3676,16057
6911,117,3216,-955,11777,13994
6912,15,4264,8980,5228,18367
6913,96,4492,8533,11027,23952
6914,612,19651,-26991,10956,3613
6915,4,6580,2371,4036,12902
6916,211,7763,-3992,3108,6812
6917,107,8994,-438,7412,15945
6919,234,10466,4773,14298,29529
6920,42,5165,6283,13731,25054
6922,22,9936,8153,6800,24785
6923,206,2266,-1881,4484,4848
6924,89,6549,-2468,2113,6165
6925,20,8117,4022,3968,15981
6926,442,2957,228,10811,13946
6927,30,7467,8930,10143,26388
6928,443,6530,8222,-11550,3195
6929,268,13198,8863,3611,25609
6930,556,11162,14945,-16869,9227
6931,144,-5204,10667,6409,11848
6932,126,6442,3646,8788,18785
6933,169,2901,9551,4235,16655
6934,400,17069,-17542,6687,6213
6935,233,1588,8714,4644,14800
6936,370,16909,-2479,14946,29321
6937,540,-759,26732,-1273,24507
6938,1,5025,9235,4605,18759
6939,28,3093,10573,10714,24275
6940,91,-2513,6888,4846,9196
6941,394,5639,-6744,10622,9441
6942,460,16486,14936,-16808,14546
6943,241,12453,12807,4769,29826
6944,227,6002,-4299,16538,18099
6945,18,8496,1579,3765,13730
6946,206,8736,2092,16681,27364
6947,8,9082,6703,9234,24968
6948,1917,37179,22966,-56503,3638
6949,0,8420,5498,8060,21799
6950,79,7371,11947,6033,25172
6951,27,2889,11243,4967,18950
6952,43,4652,-480,5277,9448
6953,5,8675,7220,1715,17593
